duration_seconds,scientific_role,analysis_type,dataset_or_direction,path,participants,recordings,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_roc_auc,pooled_pr_auc,participant_macro_accuracy,participant_macro_balanced_accuracy,participant_macro_macro_f1,participant_macro_roc_auc,participant_macro_pr_auc,pooled_balanced_accuracy_ci_lower,pooled_balanced_accuracy_ci_upper,pooled_macro_f1_ci_lower,pooled_macro_f1_ci_upper,participant_macro_balanced_accuracy_ci_lower,participant_macro_balanced_accuracy_ci_upper,participant_macro_macro_f1_ci_lower,participant_macro_macro_f1_ci_upper,threshold_values,summary_sha256,bootstrap_sha256,all_numerical_checks_passed,descriptive_rank_within_setting,temporal_role,primary_four_second_392_recording_analysis_replaced,reference_04s_balanced_accuracy,reference_04s_macro_f1,reference_04s_roc_auc,reference_04s_pr_auc,delta_balanced_accuracy_vs_04s,delta_macro_f1_vs_04s,delta_roc_auc_vs_04s,delta_pr_auc_vs_04s,temporal_descriptive_rank_within_setting_duration
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.609625668449198,0.609439359267735,0.609446971647641,0.677345537757437,0.680057438673121,0.604876893939394,0.613541666666667,0.509451792080468,0.819444444444444,0.860674152236652,0.54152744439891,0.6875,0.533270436137542,0.685948073275008,0.546875,0.688541666666667,0.41171656162465,0.62100862219888,"0.4,0.5,0.6,0.7",67147cd8eb67cf15981071b1c9770315a615d1c8fbde51b4e574878c16d77bf6,589edfc69dad47ac4232c4bd1899fda29581712b29afdf641387869aa014c577,True,3,post_primary_temporal_sensitivity,False,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,-0.00171624713958807,0.00270021971032597,0.00652173913043497,0.00461055748300299,3
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_Pupil,16,187,0.588235294117647,0.589931350114416,0.584384471063646,0.641990846681922,0.618012802715455,0.588778409090909,0.583333333333333,0.463691822882999,0.838541666666667,0.866187545093795,0.526039224649913,0.671054002192982,0.507730967486122,0.666859859720677,0.520833333333333,0.661458333333333,0.374736553275156,0.57421393557423,"0.3,0.4,0.5,0.6,0.7",64ce1294cc9da9b5717964f4e48467bd90344fce58d1ecd9a23eebb27df4cefe,623bf16e01cfce5b7fc31a108c53f1cb2e70ad1d9e37f3b9fe42e6ddea103410,True,4,post_primary_temporal_sensitivity,False,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0.00120137299771095,-0.00366233464687904,0.0107551487414189,0.01179554469473,4
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG,16,187,0.550802139037433,0.54862700228833,0.541238317757009,0.620480549199085,0.637430367455437,0.547111742424242,0.552083333333333,0.41804788348906,0.775347222222222,0.829344787157287,0.500062515628907,0.606145302773062,0.46944120247164,0.599884533227463,0.510416666666667,0.604296874999998,0.345937022536287,0.506592567971244,"0.4,0.5,0.6,0.7",aed881f913f3787f8f30080c2fe9cd10e5381e8e2e313da6f715881b877ed8dc,b4f5aba5b47a37b369fa5b0f07926ed041c81a626222bdc656411e76c80de083,True,5,post_primary_temporal_sensitivity,False,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,-0.00697940503432404,-0.014097594003484,-0.00858123569794,0.00174848639540903,5
8,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG,16,187,0.529411764705882,0.528775743707094,0.528319192845678,0.629233409610984,0.613026783622937,0.526278409090909,0.53125,0.390664589699516,0.780381944444444,0.832128577441077,0.495358838852547,0.571315189435282,0.479475141446972,0.56664663977341,0.5,0.572916666666667,0.338362617774382,0.458844488079323,"0.3,0.4,0.5,0.6,0.7",a8d08dc72b959c50bf936fde52edfc696e5e2e1b23e90209a2a5fab4ca43cd22,924de790ed59d33fa72fc7e09c81e93d97f085d1858256ee2b5185ba8754eff6,True,6,post_primary_temporal_sensitivity,False,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,-0.036842105263158,-0.035331312728603,0.024313501144165,0.0127320988353361,6
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG,16,187,0.486631016042781,0.484610983981693,0.477288609364081,0.476773455377574,0.48864014573669,0.489820075757576,0.479166666666667,0.344884282384282,0.423263888888889,0.576335001803752,0.41929693067291,0.528508247669137,0.389056447844588,0.524984855982297,0.416666666666667,0.520833333333333,0.294870693032458,0.394144305449453,"0.3,0.4,0.5,0.6,0.7",c04a9ce1b958f9fd4e6d272ab369cb377e83e9770b6f6bd9fcf599635e85191a,8be64c15cb7d62e9e93346bbb2a1c3c2d9ff0e4a055c7c98501e81b92f2f0975,True,7,post_primary_temporal_sensitivity,False,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,-0.019508009153318,0.00244123451670603,-0.00503432494279199,-0.0213498004532809,7
16,post_primary_temporal_sensitivity,within_experiment,experiment3,Pupil,16,187,0.67379679144385,0.675514874141876,0.670746139414057,0.718878718535469,0.75054035628628,0.667850378787879,0.677083333333333,0.601801323676324,0.850694444444444,0.86550738035113,0.594725198391659,0.764535361842105,0.579982704776615,0.760679334878111,0.598958333333333,0.765625,0.485946384344822,0.722571074758575,"0.3,0.5,0.6,0.7",b04b2f170d8c959770800cc9daf07a50eb68b620ae376ff9ac530d516f425b99,d8bce9ddfc66a38337609914e65be2ac8e8274957f3bbc2249b6516d87b17417,True,1,post_primary_temporal_sensitivity,False,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0.075228832951945,0.0740763093735081,-0.0216247139588099,-0.0266276872197649,1
16,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG_Pupil,16,187,0.598930481283422,0.599599542334096,0.598517161423296,0.716704805491991,0.69675855698301,0.594460227272727,0.6,0.495838689496778,0.875694444444444,0.887508267195767,0.537803019118624,0.666666666666667,0.530528882659475,0.663808278480183,0.542708333333333,0.663541666666667,0.405062363341315,0.593833689288652,"0.3,0.4,0.5,0.6,0.7",237aed41992fd139127cb5aa6421376cf95d04eb2d67d129e0b1a20164a571a7,742f15a13c3edf32fcd8b884e3e1f928541dc0fbb47ae7312295461b10949d99,True,2,post_primary_temporal_sensitivity,False,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,-0.032093821510298,-0.032118627086136,0.017734553775744,-0.00222783221247091,2
16,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_Pupil,16,187,0.593582887700535,0.594679633867277,0.592171717171717,0.669450800915332,0.652174945599378,0.594933712121212,0.588541666666667,0.48345747389865,0.847222222222222,0.877616567460317,0.524177631578947,0.67582274222488,0.511562628604351,0.67364804964539,0.520833333333333,0.671875,0.388795518207283,0.593237454947014,"0.3,0.4,0.5,0.6,0.7",0ec55d499973f295f94ae85af0d41d30d43a9ab22c9f7fc0fd019d67d506964c,8d3e1e2bc9b818bd4f5d1a3917d00a8a84a4db91d4d69a5205ab24c1429ff2a4,True,3,post_primary_temporal_sensitivity,False,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0.00594965675057191,0.00412491146119198,0.038215102974829,0.045957687578653,3
16,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.593582887700535,0.592963386727689,0.592639302912176,0.682837528604119,0.699192086451252,0.589251893939394,0.596875,0.492264292080469,0.864930555555556,0.9037619498557,0.537228132387707,0.65661980459938,0.528915229885057,0.654120366653833,0.544791666666667,0.659375,0.407140867710721,0.588687959558823,"0.3,0.4,0.5,0.6,0.7",2b3120ece11fd065910df71ee41dad274a787ddda67bb77a3a0af53c218b7a7f,adf3a5423c2e8a3006ab755d7540ecc1e58774c02c63619fe2a4dfed47d7502c,True,4,post_primary_temporal_sensitivity,False,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,-0.018192219679634,-0.0141074490251389,0.0120137299771169,0.023745205261134,4
16,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG,16,187,0.582887700534759,0.583466819221968,0.582589285714286,0.685354691075515,0.701190583849737,0.578361742424242,0.583333333333333,0.473742816619655,0.779861111111111,0.832983555796056,0.51867483729485,0.658352095890105,0.508667893279193,0.656212696690179,0.520833333333333,0.65625,0.383646813128661,0.580740907376937,"0.3,0.4,0.5,0.6,0.7",538d7762d5587eb20c987d22cd19403ee4c7282b2c08c7894367a0ed119438f3,8ccde4e66360c3fbf9e44dd3d06814985bda7c0a7037ba0dceafadff47af5421,True,5,post_primary_temporal_sensitivity,False,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,0.027860411899314,0.027253373953793,0.05629290617849,0.065508702789709,5
16,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG,16,187,0.529411764705882,0.529118993135012,0.529075091575092,0.648741418764302,0.646341141169539,0.526278409090909,0.53125,0.407001270788035,0.824652777777778,0.874644510582011,0.473956307321316,0.583333333333333,0.464036714243611,0.578537148531081,0.479166666666667,0.583333333333333,0.344680213322217,0.479928381973419,"0.3,0.4,0.5,0.6,0.7",af693af4eb018b4048e6e5f37b77815e695a4b96b10c7ecf487d0c48c7e764ac,87a9cd1ef69c305096ca7139d164b1a20d9f23b71506943dbc32b868006746d4,True,6,post_primary_temporal_sensitivity,False,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,-0.03649885583524,-0.034575413999189,0.043821510297483,0.0460464563819381,6
16,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG,16,187,0.486631016042781,0.484096109839817,0.47212420606916,0.486727688787185,0.497756277662126,0.489820075757576,0.479166666666667,0.338880023163111,0.457986111111111,0.591834114959115,0.428396381578947,0.528947368421053,0.392245871589551,0.519130620870146,0.427083333333333,0.520833333333333,0.298066822882999,0.388020833333333,"0.3,0.4,0.5,0.6,0.7",66d339f93d9e60b8b994805a991c14e8e1d1d8236bdd81d77730b6e881c04478,4659fb8c760fc5e0b6ce31e5f31896bc4e240c1bc917f733c4b8ffcb61ad55ac,True,7,post_primary_temporal_sensitivity,False,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,-0.020022883295194,-0.00272316877821499,0.004919908466819,-0.012233668527845,7
24,post_primary_temporal_sensitivity,within_experiment,experiment3,Pupil,16,187,0.647058823529412,0.648340961098398,0.645344827586207,0.717505720823799,0.748206988841337,0.641808712121212,0.651041666666667,0.562106536233374,0.817013888888889,0.85758890993266,0.563439645308924,0.74308209382151,0.551255980861244,0.740051429631388,0.567708333333333,0.744791666666667,0.445400102348632,0.689682732631951,"0.3,0.5,0.6,0.7",051c44ac7229b3abe3082b76caf8c3bf0f93a860eb2e005078389d98b0adf087,808ca917acfcf43a229b35072e18d508296763dd0279aa9de3ed7988b306551d,True,1,post_primary_temporal_sensitivity,False,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0.048054919908467,0.0486749975456581,-0.0229977116704799,-0.028961054664708,1
24,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.620320855614973,0.620308924485126,0.62027742027742,0.721109839816934,0.717253966925775,0.614820075757576,0.623958333333333,0.538887006580021,0.873263888888889,0.889413855820106,0.552834663120567,0.695200884344012,0.547327006805955,0.692504801433308,0.560416666666667,0.696875,0.445284210019964,0.641124272862554,"0.3,0.4,0.5,0.6,0.7",809683288776fdaf32c5ea6451031c63127520729fa59360e102197c89c2e478,4b6c573c7d54f225c13551875ca5ddc8a5a514b115b9e197f56099ac45525fe2,True,2,post_primary_temporal_sensitivity,False,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,0.00915331807780295,0.0135306683401051,0.050286041189932,0.0418070857356571,2
24,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_Pupil,16,187,0.593582887700535,0.595022883295194,0.590950955560672,0.67116704805492,0.64927858519039,0.596590909090909,0.602083333333333,0.497283598754187,0.870833333333333,0.890600198412698,0.531803860118336,0.670456454667644,0.518764924063481,0.663363180193487,0.536458333333333,0.677109375,0.406210609243697,0.602533794330669,"0.3,0.4,0.5,0.6,0.7",3ced0aa1a2eb2165d247ed19b057baad1fa53b20eed673561d1e080dca868fa9,abb169d8f94cd45b379f43decaf224861bfd4fd4c98b551f46b77530e798a64e,True,3,post_primary_temporal_sensitivity,False,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0.00629290617848899,0.00290414985014698,0.039931350114417,0.0430613271696649,3
24,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG,16,187,0.582887700534759,0.581407322654462,0.578536754507628,0.684553775743707,0.669947628861544,0.579308712121212,0.585416666666667,0.482070839699516,0.817708333333333,0.86365860990861,0.525519834559739,0.644743348756507,0.510190080368466,0.641346209876633,0.533333333333333,0.644791666666667,0.395450427330023,0.576672087869239,"0.3,0.4,0.5,0.6,0.7",432dfd02b50488f2b43ed5e9a78c5aaf9c68b64421b4673ff3ffc6aa9746e188,90873a95970bd8f14bef80e150eb04eedc015e5c0bd4b371e0dcdc9b612dd214,True,4,post_primary_temporal_sensitivity,False,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,0.0258009153318081,0.023200842747135,0.055491990846682,0.034265747801516,4
24,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG_Pupil,16,187,0.572192513368984,0.571910755148741,0.571886446886447,0.680377574370709,0.694652266759082,0.568892045454545,0.575,0.473959312746077,0.819444444444445,0.860028108465609,0.487602189231455,0.653541607074752,0.481835199063422,0.650709101824234,0.494791666666667,0.653125,0.378193242113279,0.576901721899424,"0.3,0.4,0.5,0.6,0.7",3e6fa87e53e5ba211f6655f5a7100227f7aa5d5a51f3f497e950beb47b587c32,8dce635d26e31efefdd29958b4b5e3505c24e2ecc38e046ca2abb802595791b5,True,5,post_primary_temporal_sensitivity,False,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,-0.059782608695653,-0.0587493416229851,-0.018592677345538,-0.00433412243639897,5
24,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG,16,187,0.524064171122995,0.522826086956522,0.520554259211246,0.626659038901602,0.629996154868214,0.521070075757576,0.526041666666667,0.397551406926407,0.773263888888889,0.831315761784512,0.463541666666667,0.584558775972189,0.443547853147661,0.581049372088045,0.46875,0.583463541666665,0.329882464349376,0.4803973293863,"0.3,0.4,0.5,0.6,0.7",9f3d895243621ddc69bf8f989e77033d0d8384a1520cf8a92508acaf36e967bd,486fba2f133a4770f9992c021927f5d1a7958bed95041cb825a6443f5299a1f0,True,6,post_primary_temporal_sensitivity,False,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,-0.04279176201373,-0.043096246363035,0.021739130434783,0.0297014700806131,6
24,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG,16,187,0.46524064171123,0.462528604118993,0.448051948051948,0.466475972540046,0.476699468916995,0.467566287878788,0.460416666666667,0.33691104646987,0.45,0.589859683140933,0.391732864408361,0.51705287033107,0.361090543558735,0.506531812666339,0.391666666666667,0.5125,0.286008044243338,0.392988041370394,"0.3,0.4,0.5,0.6,0.7",7ff53748392e2ef7434e28baa48f240c88605b9344557f0d9b86e00b7000c5b6,06b1ae27801d5d9e47e1888b5ed744413498aaaa167104cd642447a1eee6b0a7,True,7,post_primary_temporal_sensitivity,False,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,-0.041590389016018,-0.026795426795427,-0.01533180778032,-0.033290477272976,7
32,post_primary_temporal_sensitivity,within_experiment,experiment3,Pupil,16,187,0.631016042780749,0.632894736842105,0.626746506986028,0.713844393592677,0.737613760848731,0.63186553030303,0.6375,0.571173924115101,0.801736111111111,0.841782407407407,0.572912971967963,0.705232267175836,0.559212072315384,0.699712648444023,0.577083333333333,0.708333333333333,0.486347246503497,0.663695191909806,"0.4,0.5,0.6,0.7",f9bc96fd9b24b900532dddb66c37198c5b05801b3261d177aabb7b76feca3111,6bc075a21ae10584888b11055e27e352cb02af081c6b9ed1014304803fa338db,True,1,post_primary_temporal_sensitivity,False,0.600286041189931,0.596669830040549,0.740503432494279,0.777168043506045,0.0326086956521739,0.030076676945479,-0.0266590389016019,-0.039554282657314,1
32,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG,16,187,0.614973262032086,0.614016018306636,0.613103448275862,0.6720823798627,0.638909196843733,0.617424242424242,0.617708333333333,0.523503151260504,0.846180555555556,0.877792433261183,0.557286500506073,0.678033781717544,0.542673806987138,0.675906390769474,0.557291666666667,0.683333333333333,0.432462141106443,0.619599964985994,"0.3,0.4,0.5,0.6,0.7",829a9234c53339c2b70152238540733a9606aa6d56259e96169666def80fcb9c,c55909259593bd1c027f5622a5e0ba087b343fe05523b98defbecafff340488d,True,2,post_primary_temporal_sensitivity,False,0.565617848970252,0.563650505574281,0.604919908466819,0.600294684787601,0.048398169336384,0.0494529427015811,0.0671624713958811,0.0386145120561321,2
32,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_Pupil,16,187,0.593582887700535,0.595881006864989,0.586186815746564,0.659153318077803,0.650985367669086,0.599668560606061,0.603125,0.516406183685596,0.847569444444444,0.8798318001443,0.540330913901602,0.659813598874231,0.513348280676353,0.653349163180495,0.541666666666667,0.670833333333333,0.427986359535073,0.613754972050009,"0.3,0.4,0.6,0.7",3d0678861eb8b941ff3f57c07d75fdf98ae763a56d78cf087496e2491899126b,42c9ef7328bdf9f94ece05f5a5c1a03b127936e3f3e87cc72b15fd14fe6e6a6c,True,3,post_primary_temporal_sensitivity,False,0.588729977116705,0.588046805710525,0.631235697940503,0.606217258020725,0.00715102974828397,-0.00185998996396108,0.0279176201372999,0.044768109648361,3
32,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG_Pupil,16,187,0.582887700534759,0.58312356979405,0.582875772134523,0.687871853546911,0.713008770839615,0.591856060606061,0.589583333333333,0.489955510176098,0.802777777777778,0.83772095959596,0.507450657894737,0.663293948487122,0.501238350873377,0.65886237710392,0.510416666666667,0.673958333333333,0.387455028886555,0.603626877870903,"0.3,0.4,0.5,0.6,0.7",884925ab32099cfec8df2c678238fa1852a2cb3f5729d2d9c4cfc87473c52efb,94108af913ed2d872e46a496c872bb074463963be13eaf8e3e953f084d80fbbd,True,4,post_primary_temporal_sensitivity,False,0.631693363844394,0.630635788509432,0.698970251716247,0.698986389195481,-0.048569794050344,-0.047760016374909,-0.011098398169336,0.0140223816441341,4
32,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.582887700534759,0.582437070938215,0.582302405498282,0.694050343249428,0.695866226474065,0.583570075757576,0.572916666666667,0.463705004146181,0.860243055555556,0.868585031866282,0.525039563114346,0.653689723474426,0.515957446808511,0.651406780933224,0.515625,0.645833333333333,0.380854521295698,0.563171648612825,"0.3,0.4,0.5,0.6,0.7",38d23d6a230da4c96f9388c2ccbad42ac558ce924d97bf18e4d4f70b5cf6472d,121d921cbe1be2aca1f073a965ac1d07374faea37ba9a032c266868a52f72da5,True,5,post_primary_temporal_sensitivity,False,0.611155606407323,0.606746751937315,0.670823798627002,0.675446881190118,-0.0287185354691081,-0.0244443464390329,0.023226544622426,0.0204193452839471,5
32,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG,16,187,0.566844919786096,0.565102974828375,0.560765550239234,0.642906178489702,0.614880800484676,0.562736742424242,0.567708333333333,0.450337989216666,0.824652777777778,0.858623511904762,0.496591859909156,0.642615573712507,0.479860963421571,0.638203299662758,0.505208333333333,0.640625,0.361227901999961,0.556173619578951,"0.3,0.4,0.5,0.6,0.7",7543db86dbbf166fd0c615e205761dbb4a66b5e0d6a0f08d560dbd9fb6b0d6f3,a0995244a0f792539c56486ec977fef07639f2866afd90b1943a97279fcf1ffa,True,6,post_primary_temporal_sensitivity,False,0.555606407322654,0.555335911760493,0.629061784897025,0.635681881060028,0.00949656750572103,0.00542963847874101,0.013844393592677,-0.020801080575352,6
32,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG,16,187,0.454545454545455,0.452002288329519,0.439131968948483,0.469221967963387,0.486684984158535,0.458570075757576,0.451041666666667,0.338368902339491,0.442361111111111,0.582085888648389,0.381658293096044,0.506237222501587,0.352870396757544,0.498876117768237,0.383333333333333,0.503125,0.287402874902875,0.386139514080691,"0.3,0.4,0.5,0.6,0.7",3d0a99f3895705ebcf9162c718da5602f8afbf93d2a1225e9c47b4aa6cf0ebf8,8152973ddc547fbdd73c01d2c91128d4b7aa59a01539d406db452c2becd4883e,True,7,post_primary_temporal_sensitivity,False,0.504118993135011,0.474847374847375,0.481807780320366,0.509989946189971,-0.052116704805492,-0.035715405898892,-0.012585812356979,-0.0233049620314359,7
